"iteration","BBrand_2_class1","BBrand_3_class1","Bfeature_class1","Bprice*scale_class1","Bnone_class1","BBrand_2_class2","BBrand_3_class2","Bfeature_class2","Bprice*scale_class2","Bnone_class2","delta2"
7358,1.895635586,-3.440631886,0.01280458697,0.1307567861,-1.069791829,-0.07694241712,0.8142673726,0.02578283326,-1.200937358,3.203121731,1.286028372
7359,1.895635586,-3.440631886,0.01280458697,0.1307567861,-1.069791829,-0.07694241712,0.8142673726,0.02578283326,-1.200937358,3.203121731,1.286028372
7360,1.894771495,-3.457861882,-0.004608662608,0.1249547928,-1.054753052,-0.08049499123,0.8213667287,0.01440693023,-1.153076912,3.226452473,1.266161984
7361,1.894771495,-3.457861882,-0.004608662608,0.1249547928,-1.054753052,-0.08049499123,0.8213667287,0.01440693023,-1.153076912,3.226452473,1.266161984
7362,1.91814947,-3.462298575,-0.03086440106,0.1229676341,-1.042648429,-0.06365215507,0.7982614555,0.01174833452,-1.156253025,3.21341138,1.247861238
7363,1.91814947,-3.462298575,-0.03086440106,0.1229676341,-1.042648429,-0.06365215507,0.7982614555,0.01174833452,-1.156253025,3.21341138,1.247861238
7364,1.91814947,-3.462298575,-0.03086440106,0.1229676341,-1.042648429,-0.06365215507,0.7982614555,0.01174833452,-1.156253025,3.21341138,1.247861238
7365,1.954783473,-3.440916616,-0.03892563005,0.1286868185,-1.04687801,-0.05961821523,0.7608016047,0.03355183896,-1.13828838,3.186010821,1.241249839
7366,1.94393645,-3.419265861,-0.02784424687,0.1245565438,-1.047876308,-0.02096477382,0.7473877889,0.03924937638,-1.139414803,3.194656792,1.236251432
7367,1.939150045,-3.400332119,-0.05595517071,0.1302868049,-1.044790344,-0.02158084659,0.7832730763,0.01693504827,-1.157338923,3.161176026,1.23361453
7368,1.917554411,-3.365780162,-0.08172032541,0.1518592089,-1.024473948,-0.005361179691,0.8039793071,0.02171248017,-1.139318847,3.177801673,1.232408281
7369,1.917554411,-3.365780162,-0.08172032541,0.1518592089,-1.024473948,-0.005361179691,0.8039793071,0.02171248017,-1.139318847,3.177801673,1.232408281
7370,1.917554411,-3.365780162,-0.08172032541,0.1518592089,-1.024473948,-0.005361179691,0.8039793071,0.02171248017,-1.139318847,3.177801673,1.232408281
7371,1.917554411,-3.365780162,-0.08172032541,0.1518592089,-1.024473948,-0.005361179691,0.8039793071,0.02171248017,-1.139318847,3.177801673,1.232408281
7372,1.904677856,-3.324929675,-0.06101465307,0.1680770947,-0.9789824973,0.02287207097,0.8081007191,0.0003321507695,-1.121395855,3.192204395,1.234730065
7373,1.910072965,-3.320921993,-0.05788413364,0.2021696277,-0.9637791263,0.02920608701,0.8163170083,0.005999182098,-1.122660409,3.19019124,1.264249325
7374,1.910072965,-3.320921993,-0.05788413364,0.2021696277,-0.9637791263,0.02920608701,0.8163170083,0.005999182098,-1.122660409,3.19019124,1.264249325
7375,1.910072965,-3.320921993,-0.05788413364,0.2021696277,-0.9637791263,0.02920608701,0.8163170083,0.005999182098,-1.122660409,3.19019124,1.264249325
7376,1.934547297,-3.328447891,-0.09310428654,0.2036104247,-0.9797424366,0.02603596662,0.8026320503,0.00932008647,-1.117728302,3.175602552,1.273615111
7377,1.920528294,-3.34049984,-0.09361230151,0.2081791435,-0.9804345617,0.01421350558,0.845826307,0.02824485975,-1.136344483,3.15772684,1.297075654
7378,1.93170737,-3.34276519,-0.0949078635,0.230424667,-0.9673855385,0.04046638269,0.8348469027,0.04683444506,-1.132831091,3.169409513,1.285788645
7379,1.93170737,-3.34276519,-0.0949078635,0.230424667,-0.9673855385,0.04046638269,0.8348469027,0.04683444506,-1.132831091,3.169409513,1.285788645
7380,1.93170737,-3.34276519,-0.0949078635,0.230424667,-0.9673855385,0.04046638269,0.8348469027,0.04683444506,-1.132831091,3.169409513,1.285788645
7381,1.922596591,-3.335547988,-0.09562378421,0.2266727907,-0.9658840494,0.03050025198,0.8468567817,0.04178492198,-1.145618013,3.17946995,1.275816351
7382,1.938967363,-3.342396901,-0.07262990177,0.2033983181,-1.003514195,-0.01028939116,0.8066822773,0.04776821254,-1.17742049,3.159464445,1.316381718
7383,1.938967363,-3.342396901,-0.07262990177,0.2033983181,-1.003514195,-0.01028939116,0.8066822773,0.04776821254,-1.17742049,3.159464445,1.316381718
7384,1.938967363,-3.342396901,-0.07262990177,0.2033983181,-1.003514195,-0.01028939116,0.8066822773,0.04776821254,-1.17742049,3.159464445,1.316381718
7385,1.907639788,-3.339343397,-0.0942963602,0.2228097388,-1.006455065,-0.003533016334,0.7910484057,0.04090851411,-1.182726398,3.162301418,1.313485806
7386,1.864302812,-3.332795808,-0.0647764282,0.2757141623,-0.9978693278,0.00800511315,0.7793741514,0.04076100492,-1.198502285,3.165614157,1.32661428
7387,1.864302812,-3.332795808,-0.0647764282,0.2757141623,-0.9978693278,0.00800511315,0.7793741514,0.04076100492,-1.198502285,3.165614157,1.32661428
7388,1.853898919,-3.340110634,-0.07686726171,0.2839311353,-1.006482627,-0.005316456083,0.7620856945,0.03936575264,-1.202175004,3.192969811,1.360102513
7389,1.82506412,-3.368954841,-0.1170969418,0.2866434235,-0.9854587217,-0.03223119105,0.7370538554,0.05385533097,-1.205714034,3.204280288,1.377045038
7390,1.842924795,-3.397944759,-0.1156446115,0.2661091005,-1.012333933,-0.05053856173,0.7673136102,0.0640506292,-1.199343256,3.176438361,1.372812544
7391,1.856957889,-3.364109684,-0.1208329656,0.2326985715,-1.030439175,-0.05291932256,0.743839368,0.08237788858,-1.16689344,3.233700377,1.370951015
7392,1.847892808,-3.353887302,-0.1116961673,0.2214664025,-1.01235515,-0.06281134091,0.7447813097,0.08594708299,-1.14447003,3.24905499,1.387331047
7393,1.854248749,-3.354085571,-0.114307531,0.2108245879,-1.051142938,-0.0651953123,0.7492317707,0.08400302149,-1.120048896,3.292754451,1.368739197
7394,1.84150191,-3.343760719,-0.08448770192,0.1661485495,-1.054023462,-0.07644264924,0.7536918136,0.07497161314,-1.139540877,3.263720981,1.324236016
7395,1.840387624,-3.334927059,-0.1115282378,0.1727010932,-1.069548886,-0.0903995538,0.7476898501,0.06006363452,-1.184735814,3.249784293,1.31741713
7396,1.840387624,-3.334927059,-0.1115282378,0.1727010932,-1.069548886,-0.0903995538,0.7476898501,0.06006363452,-1.184735814,3.249784293,1.31741713
7397,1.79083499,-3.318853081,-0.1012172205,0.1679902765,-1.104605408,-0.0850958061,0.7416129632,0.051813509,-1.195191001,3.237806425,1.332735113
7398,1.754219991,-3.326849273,-0.1013771661,0.1578488091,-1.109164702,-0.09567842172,0.7561003378,0.03591196957,-1.187551291,3.252684654,1.318934263
7399,1.770548156,-3.342212789,-0.0668304046,0.183109511,-1.079063817,-0.08721962445,0.6974074105,0.02730005387,-1.208093886,3.226001491,1.310339103
7400,1.75360825,-3.346391793,-0.05986704907,0.1933436385,-1.07998618,-0.06085690047,0.7097681857,0.02281257083,-1.2381147,3.207896822,1.314711321
7401,1.747843851,-3.36336224,-0.05173240074,0.1989458014,-1.092350655,-0.08969340587,0.6892384689,0.04115713088,-1.232126157,3.214126116,1.343147325
7402,1.770276125,-3.344084471,-0.06989853685,0.2235680003,-1.100917821,-0.1029205577,0.6809344285,0.03136235603,-1.243715579,3.159749954,1.331473107
7403,1.770276125,-3.344084471,-0.06989853685,0.2235680003,-1.100917821,-0.1029205577,0.6809344285,0.03136235603,-1.243715579,3.159749954,1.331473107
7404,1.770276125,-3.344084471,-0.06989853685,0.2235680003,-1.100917821,-0.1029205577,0.6809344285,0.03136235603,-1.243715579,3.159749954,1.331473107
7405,1.770276125,-3.344084471,-0.06989853685,0.2235680003,-1.100917821,-0.1029205577,0.6809344285,0.03136235603,-1.243715579,3.159749954,1.331473107
7406,1.725760341,-3.361322929,-0.05592340071,0.2569595343,-1.082901997,-0.09353393369,0.695789342,0.005037513316,-1.220482655,3.140441392,1.338444325
7407,1.741086473,-3.3623926,-0.03906395948,0.262815965,-1.123319591,-0.08810994512,0.7325126255,0.007297532509,-1.186669623,3.149007597,1.341893679
7408,1.741086473,-3.3623926,-0.03906395948,0.262815965,-1.123319591,-0.08810994512,0.7325126255,0.007297532509,-1.186669623,3.149007597,1.341893679
7409,1.734547791,-3.366425388,-0.05399883725,0.2633078194,-1.075634375,-0.09067847069,0.741902061,0.01801144737,-1.180528343,3.116345014,1.327610801
7410,1.734547791,-3.366425388,-0.05399883725,0.2633078194,-1.075634375,-0.09067847069,0.741902061,0.01801144737,-1.180528343,3.116345014,1.327610801
7411,1.731967729,-3.401564644,-0.07488214767,0.2683933845,-1.083768514,-0.07262947895,0.7128089862,0.006882410614,-1.192254962,3.080462917,1.322321565
7412,1.684999046,-3.39794936,-0.08682572298,0.264606439,-1.093293018,-0.07455501972,0.7117462997,-0.007267030769,-1.180569358,3.083076043,1.277443908
7413,1.698568291,-3.388362956,-0.06699658005,0.2471330427,-1.086691242,-0.0441068904,0.6816991676,-0.02600634863,-1.19784162,3.071870023,1.256620566
7414,1.698568291,-3.388362956,-0.06699658005,0.2471330427,-1.086691242,-0.0441068904,0.6816991676,-0.02600634863,-1.19784162,3.071870023,1.256620566
7415,1.691383649,-3.434158842,-0.08912483727,0.2366515308,-1.070420502,-0.08183056501,0.6989607072,-0.009161714924,-1.189222801,3.076669015,1.236083148
7416,1.691383649,-3.434158842,-0.08912483727,0.2366515308,-1.070420502,-0.08183056501,0.6989607072,-0.009161714924,-1.189222801,3.076669015,1.236083148
7417,1.656401327,-3.381716316,-0.1069366721,0.2594644436,-1.059030084,-0.0747048125,0.7035263271,-0.0170978666,-1.200346067,3.088044518,1.263000581
7418,1.656401327,-3.381716316,-0.1069366721,0.2594644436,-1.059030084,-0.0747048125,0.7035263271,-0.0170978666,-1.200346067,3.088044518,1.263000581
7419,1.66151658,-3.341045758,-0.1471969678,0.2559979506,-1.10261763,-0.06290427237,0.7140969707,-0.03512569513,-1.184077389,3.086226627,1.293489175
7420,1.652893865,-3.332317683,-0.1157600233,0.2749062133,-1.103105265,-0.07882414003,0.7016897721,-0.008841630785,-1.18829458,3.067066613,1.30600183
7421,1.653730591,-3.295072981,-0.1044419825,0.2536403073,-1.093647575,-0.09716789237,0.7091164776,0.003626870145,-1.202176834,3.086567688,1.278224023
7422,1.649640359,-3.245091868,-0.1207281316,0.2309002599,-1.080000316,-0.08781518577,0.7314846458,0.004269784152,-1.225667057,3.087368679,1.265605645
7423,1.639759569,-3.272745658,-0.08889376471,0.2305347176,-1.07756756,-0.08521953286,0.6960652207,-0.03392605386,-1.263325899,3.066797301,1.277767985
7424,1.61275246,-3.286525064,-0.09303606303,0.2312312408,-1.055000234,-0.05815954027,0.6883920712,-0.01860492187,-1.250281127,3.038089214,1.291369474
7425,1.631019643,-3.28522639,-0.1302298374,0.2225125448,-1.047899939,-0.05292684135,0.7322616767,-0.03625157393,-1.263654274,3.025789928,1.303524454
7426,1.631019643,-3.28522639,-0.1302298374,0.2225125448,-1.047899939,-0.05292684135,0.7322616767,-0.03625157393,-1.263654274,3.025789928,1.303524454
7427,1.631019643,-3.28522639,-0.1302298374,0.2225125448,-1.047899939,-0.05292684135,0.7322616767,-0.03625157393,-1.263654274,3.025789928,1.303524454
7428,1.631019643,-3.28522639,-0.1302298374,0.2225125448,-1.047899939,-0.05292684135,0.7322616767,-0.03625157393,-1.263654274,3.025789928,1.303524454
7429,1.631019643,-3.28522639,-0.1302298374,0.2225125448,-1.047899939,-0.05292684135,0.7322616767,-0.03625157393,-1.263654274,3.025789928,1.303524454
7430,1.6559218,-3.290841681,-0.1152238876,0.2119646088,-1.073691606,-0.05177585452,0.721577159,-0.001311838809,-1.255023128,2.993666181,1.280315234
7431,1.67017261,-3.288658265,-0.1231083603,0.2249981926,-1.081865839,0.005401336006,0.7155819829,-0.01571841995,-1.242593204,3.037499039,1.246169086
7432,1.735748671,-3.2649539,-0.1105941528,0.2368738964,-1.067245796,0.01116384821,0.7309651848,-0.03027015935,-1.242875198,3.024693365,1.298547256
7433,1.735748671,-3.2649539,-0.1105941528,0.2368738964,-1.067245796,0.01116384821,0.7309651848,-0.03027015935,-1.242875198,3.024693365,1.298547256
7434,1.75054176,-3.265158537,-0.1041462347,0.1994014428,-1.055202757,0.04320576068,0.7300519243,-0.04092404297,-1.244844389,3.026921559,1.29210311
7435,1.731609537,-3.277236743,-0.105143586,0.1966800681,-1.068983997,0.01156061482,0.7524724021,-0.01751693982,-1.241567844,3.054729158,1.279366749
7436,1.709648651,-3.256428888,-0.08285237796,0.1934063061,-1.069992279,0.01802884681,0.7598640304,-0.03462208342,-1.270543954,3.07326588,1.256087547
7437,1.695089921,-3.262782235,-0.06963538786,0.1812189831,-1.053134336,-0.01470125754,0.7752267703,-0.04086990171,-1.258476316,3.08566768,1.244569337
7438,1.704590895,-3.245049973,-0.07200994972,0.179287428,-1.102374637,-0.04819884191,0.7611137827,-0.0314692353,-1.237947181,3.057681952,1.253816341
7439,1.705242487,-3.249262902,-0.04882621686,0.2038631899,-1.112367654,-0.05448278051,0.7422188232,-0.01975177522,-1.227227655,3.053264436,1.258868313
7440,1.705242487,-3.249262902,-0.04882621686,0.2038631899,-1.112367654,-0.05448278051,0.7422188232,-0.01975177522,-1.227227655,3.053264436,1.258868313
7441,1.696937004,-3.258194219,-0.0139625501,0.1929725585,-1.109274297,-0.07363107853,0.7417853189,-0.01340871619,-1.236071345,3.056645459,1.273073822
7442,1.681654134,-3.279040181,-0.02686644961,0.1910417938,-1.106493281,-0.07010750854,0.7468917161,-0.02973339473,-1.241697705,3.064138016,1.256910071
7443,1.69684769,-3.260710688,-0.006714506111,0.1877412169,-1.090168902,-0.04685244348,0.7028533932,-0.02928802609,-1.243175293,3.067383803,1.256589608
7444,1.692874052,-3.27971187,0.02658682538,0.1783818955,-1.113792137,-0.04670913744,0.6993818922,-0.06087163972,-1.248405373,3.047707498,1.230058131
7445,1.643353466,-3.267180127,0.04234948238,0.1683844834,-1.083293629,-0.04834088953,0.7047074345,-0.0209398264,-1.233320897,3.052647321,1.202784728
7446,1.643353466,-3.267180127,0.04234948238,0.1683844834,-1.083293629,-0.04834088953,0.7047074345,-0.0209398264,-1.233320897,3.052647321,1.202784728
7447,1.643353466,-3.267180127,0.04234948238,0.1683844834,-1.083293629,-0.04834088953,0.7047074345,-0.0209398264,-1.233320897,3.052647321,1.202784728
7448,1.665526559,-3.28629496,0.04268169956,0.1753639305,-1.085576179,-0.05857164488,0.70694482,-0.03556196674,-1.210128354,3.008066275,1.195791466
7449,1.662650286,-3.288804195,0.02107990118,0.1763570036,-1.115976562,-0.08023187301,0.6919524095,-0.04922095921,-1.229272346,3.051059499,1.192433046
7450,1.64927653,-3.253770443,-0.004557743928,0.1358628485,-1.113456267,-0.08846596116,0.6965722831,-0.08068387256,-1.233764439,3.0730141,1.211882783
7451,1.64927653,-3.253770443,-0.004557743928,0.1358628485,-1.113456267,-0.08846596116,0.6965722831,-0.08068387256,-1.233764439,3.0730141,1.211882783
7452,1.641476954,-3.246430174,-0.009124249173,0.1151273731,-1.14090758,-0.1059814706,0.6843082191,-0.06839768832,-1.245699128,3.056787859,1.230800074
7453,1.641476954,-3.246430174,-0.009124249173,0.1151273731,-1.14090758,-0.1059814706,0.6843082191,-0.06839768832,-1.245699128,3.056787859,1.230800074
7454,1.637061065,-3.248459356,-0.01042126081,0.1264994586,-1.149031114,-0.1055192329,0.6824298156,-0.0706633549,-1.258242822,3.056646677,1.223143033
7455,1.637061065,-3.248459356,-0.01042126081,0.1264994586,-1.149031114,-0.1055192329,0.6824298156,-0.0706633549,-1.258242822,3.056646677,1.223143033
7456,1.648185665,-3.276206911,-0.02861590746,0.1334300908,-1.162992175,-0.09178299632,0.6669072026,-0.07880709095,-1.220756185,3.055995974,1.205308477
7457,1.651020083,-3.308565355,-0.02136692499,0.1385984987,-1.160535718,-0.05516914076,0.6535741169,-0.007783188189,-1.236349756,3.055084522,1.225649749
7458,1.658975038,-3.295379651,-0.0247414424,0.1473315862,-1.197051238,-0.02365783058,0.634067762,0.01304774955,-1.212263223,3.061197009,1.23203807
7459,1.658975038,-3.295379651,-0.0247414424,0.1473315862,-1.197051238,-0.02365783058,0.634067762,0.01304774955,-1.212263223,3.061197009,1.23203807
7460,1.643614695,-3.300066888,-0.02297515012,0.1458959038,-1.227365659,-0.06508975351,0.6227015284,0.003045896409,-1.240070917,3.04645257,1.22918762
7461,1.643614695,-3.300066888,-0.02297515012,0.1458959038,-1.227365659,-0.06508975351,0.6227015284,0.003045896409,-1.240070917,3.04645257,1.22918762
7462,1.629825812,-3.301828619,-0.02946106764,0.1681478425,-1.219334637,-0.0337282605,0.6072306796,0.02563805974,-1.236762811,3.045598971,1.229386164
7463,1.598741899,-3.310131675,-0.07632019788,0.1962787443,-1.213573623,-0.009038807578,0.5818800253,0.004072209413,-1.237944228,3.073071267,1.174122748
7464,1.642387307,-3.312458651,-0.06934174902,0.2105010978,-1.19327289,0.01827087265,0.5606845409,-0.004273094269,-1.239286927,3.08061497,1.139783644
7465,1.642387307,-3.312458651,-0.06934174902,0.2105010978,-1.19327289,0.01827087265,0.5606845409,-0.004273094269,-1.239286927,3.08061497,1.139783644
7466,1.637048578,-3.282103408,-0.06393006079,0.2079186131,-1.198712834,0.01047056704,0.5971061092,0.0003433376611,-1.221480619,3.124719326,1.121043578
7467,1.601669424,-3.321703691,-0.0492127044,0.2556246381,-1.209557784,0.01289793487,0.608165158,0.02637359561,-1.223182947,3.135494095,1.112090537
7468,1.601669424,-3.321703691,-0.0492127044,0.2556246381,-1.209557784,0.01289793487,0.608165158,0.02637359561,-1.223182947,3.135494095,1.112090537
7469,1.601669424,-3.321703691,-0.0492127044,0.2556246381,-1.209557784,0.01289793487,0.608165158,0.02637359561,-1.223182947,3.135494095,1.112090537
7470,1.601669424,-3.321703691,-0.0492127044,0.2556246381,-1.209557784,0.01289793487,0.608165158,0.02637359561,-1.223182947,3.135494095,1.112090537
7471,1.592622818,-3.322776522,-0.03657220021,0.2190892405,-1.191412604,0.003431884019,0.6186845558,0.02075709459,-1.230944801,3.127972549,1.113889417
7472,1.592622818,-3.322776522,-0.03657220021,0.2190892405,-1.191412604,0.003431884019,0.6186845558,0.02075709459,-1.230944801,3.127972549,1.113889417
7473,1.621024651,-3.289741732,-0.02259006432,0.2621490474,-1.150600053,0.02754736188,0.6035420962,0.03738873533,-1.20564469,3.130106537,1.09897227
7474,1.64913036,-3.315875483,-0.05447637519,0.265349626,-1.144891212,0.0313090133,0.6045980029,0.03726419471,-1.220902171,3.123874272,1.095882707
7475,1.658735302,-3.316755093,-0.05831898218,0.2870060816,-1.142613477,0.04744037913,0.6270891368,0.03348332567,-1.194734658,3.142770589,1.068628283
7476,1.658735302,-3.316755093,-0.05831898218,0.2870060816,-1.142613477,0.04744037913,0.6270891368,0.03348332567,-1.194734658,3.142770589,1.068628283
7477,1.640933949,-3.360586415,-0.03156076596,0.2663954018,-1.139369935,0.07234675895,0.6572330748,0.06439372115,-1.18569328,3.16078916,1.056796618
7478,1.651284454,-3.353011989,0.01321670226,0.2844735389,-1.171834454,0.08796211457,0.6911410268,0.09574874995,-1.195595775,3.170403205,1.087387617
7479,1.651284454,-3.353011989,0.01321670226,0.2844735389,-1.171834454,0.08796211457,0.6911410268,0.09574874995,-1.195595775,3.170403205,1.087387617
7480,1.635898196,-3.361951324,-0.02498673485,0.3004731104,-1.157269443,0.07567129928,0.6875156766,0.1144793946,-1.250672071,3.175840229,1.093339589
7481,1.635898196,-3.361951324,-0.02498673485,0.3004731104,-1.157269443,0.07567129928,0.6875156766,0.1144793946,-1.250672071,3.175840229,1.093339589
7482,1.62574637,-3.376670852,0.005901745194,0.3203544458,-1.127997408,0.09364630695,0.7085924795,0.1131641258,-1.248411932,3.142047052,1.100600737
7483,1.62574637,-3.376670852,0.005901745194,0.3203544458,-1.127997408,0.09364630695,0.7085924795,0.1131641258,-1.248411932,3.142047052,1.100600737
7484,1.60991505,-3.381009452,0.0148389297,0.33729705,-1.140795111,0.09579048177,0.7274613502,0.1212256287,-1.239275647,3.162679902,1.103202956
7485,1.599425672,-3.347002569,-0.0215881172,0.3354741008,-1.090834273,0.09634930328,0.7665729189,0.09891085148,-1.215787579,3.184210782,1.075181446
7486,1.613590721,-3.335928858,-0.01390603158,0.2847350823,-1.121619417,0.07483124366,0.7704584786,0.09760896621,-1.217926549,3.175813941,1.101333281
7487,1.610328996,-3.342073154,-0.0231035548,0.2642309358,-1.097032769,0.08030335452,0.7811097612,0.09449499912,-1.233040867,3.220568886,1.084218485
7488,1.61063341,-3.345024,-0.03664202278,0.2648322064,-1.092434371,0.07840360319,0.7559981045,0.08372136332,-1.238087153,3.253074601,1.116530066
7489,1.600803332,-3.375119414,-0.01897771461,0.2447484247,-1.068581838,0.05841048614,0.7500108333,0.08458930727,-1.21713395,3.261284824,1.127534262
7490,1.600803332,-3.375119414,-0.01897771461,0.2447484247,-1.068581838,0.05841048614,0.7500108333,0.08458930727,-1.21713395,3.261284824,1.127534262
7491,1.605130444,-3.37725351,-0.0003566958419,0.1934194866,-1.054637051,0.08590970561,0.7646320038,0.07539066728,-1.194018479,3.249733474,1.141215492
7492,1.584053596,-3.387350661,0.009805537872,0.1728221023,-1.048588824,0.1225476259,0.7847629781,0.07775542559,-1.224294732,3.291044387,1.112769729
7493,1.604857649,-3.393452856,-0.009923158576,0.1586327561,-1.0319289,0.09169948586,0.7911999183,0.08255814739,-1.223324743,3.295710575,1.107205827
7494,1.604857649,-3.393452856,-0.009923158576,0.1586327561,-1.0319289,0.09169948586,0.7911999183,0.08255814739,-1.223324743,3.295710575,1.107205827
7495,1.59903172,-3.420370988,-0.005135936432,0.1485550695,-1.003503356,0.1017497416,0.7794473996,0.08724616393,-1.204655014,3.305285063,1.082436466
7496,1.59903172,-3.420370988,-0.005135936432,0.1485550695,-1.003503356,0.1017497416,0.7794473996,0.08724616393,-1.204655014,3.305285063,1.082436466
7497,1.59903172,-3.420370988,-0.005135936432,0.1485550695,-1.003503356,0.1017497416,0.7794473996,0.08724616393,-1.204655014,3.305285063,1.082436466
7498,1.59903172,-3.420370988,-0.005135936432,0.1485550695,-1.003503356,0.1017497416,0.7794473996,0.08724616393,-1.204655014,3.305285063,1.082436466
7499,1.616128539,-3.432547012,-0.004900923346,0.1689560252,-0.9726591528,0.1099025571,0.7639403496,0.04008227663,-1.1823113,3.29205927,1.054131264
7500,1.612874764,-3.464553674,-0.001822435682,0.1517650091,-0.9784268079,0.088402285,0.7398676474,0.03030842676,-1.17331966,3.292649304,1.058455857
7501,1.673925711,-3.469978565,-0.009368841695,0.146930875,-0.9865437395,0.08878107186,0.7463895931,0.00154304937,-1.150583323,3.260546767,1.069944262
7502,1.673925711,-3.469978565,-0.009368841695,0.146930875,-0.9865437395,0.08878107186,0.7463895931,0.00154304937,-1.150583323,3.260546767,1.069944262
7503,1.668775216,-3.453222207,0.007968278587,0.1200686884,-0.9768980004,0.08544984442,0.7798695527,-0.04173102408,-1.141907794,3.26872397,1.078840558
7504,1.668775216,-3.453222207,0.007968278587,0.1200686884,-0.9768980004,0.08544984442,0.7798695527,-0.04173102408,-1.141907794,3.26872397,1.078840558
7505,1.672614381,-3.461171119,-0.01192738845,0.1240063803,-0.9608575676,0.08490838702,0.7838433519,-0.05102299586,-1.165591043,3.278642066,1.076932861
7506,1.673887775,-3.438604809,-0.01441811229,0.09894291667,-0.9320663865,0.09532446086,0.7891858077,-0.05893716423,-1.174710212,3.243694867,1.092629966
7507,1.673887775,-3.438604809,-0.01441811229,0.09894291667,-0.9320663865,0.09532446086,0.7891858077,-0.05893716423,-1.174710212,3.243694867,1.092629966
7508,1.63811467,-3.431872949,-0.01354058073,0.134470783,-0.9322058545,0.0808766282,0.79253108,-0.08354535965,-1.174748536,3.251353729,1.101284417
7509,1.63811467,-3.431872949,-0.01354058073,0.134470783,-0.9322058545,0.0808766282,0.79253108,-0.08354535965,-1.174748536,3.251353729,1.101284417
7510,1.63811467,-3.431872949,-0.01354058073,0.134470783,-0.9322058545,0.0808766282,0.79253108,-0.08354535965,-1.174748536,3.251353729,1.101284417
7511,1.597591849,-3.42165615,-0.03370073201,0.1139968618,-0.9391075833,0.07803870595,0.7887182218,-0.07366806409,-1.184976308,3.283696873,1.089726724
7512,1.597591849,-3.42165615,-0.03370073201,0.1139968618,-0.9391075833,0.07803870595,0.7887182218,-0.07366806409,-1.184976308,3.283696873,1.089726724
7513,1.548115116,-3.410480605,-0.04037623382,0.1054926243,-0.9368211458,0.1077175306,0.7826882065,-0.03191870529,-1.161719585,3.290718244,1.092485053
7514,1.548115116,-3.410480605,-0.04037623382,0.1054926243,-0.9368211458,0.1077175306,0.7826882065,-0.03191870529,-1.161719585,3.290718244,1.092485053
7515,1.548115116,-3.410480605,-0.04037623382,0.1054926243,-0.9368211458,0.1077175306,0.7826882065,-0.03191870529,-1.161719585,3.290718244,1.092485053
7516,1.533881755,-3.421225707,-0.05148587687,0.0955525878,-0.9203460707,0.1217444888,0.7786984508,-0.008806546353,-1.138339053,3.308304404,1.05034153
7517,1.531604157,-3.402939972,-0.05374822157,0.08222964283,-0.9072742902,0.1088498909,0.7674804148,0.01936969037,-1.158061581,3.317007575,1.039505826
7518,1.531604157,-3.402939972,-0.05374822157,0.08222964283,-0.9072742902,0.1088498909,0.7674804148,0.01936969037,-1.158061581,3.317007575,1.039505826
7519,1.548946811,-3.352279632,-0.08468564898,0.118229846,-0.8976929239,0.1229648463,0.7919155768,0.01663154124,-1.17107753,3.306616542,1.080095386
7520,1.5621552,-3.354587963,-0.07487916285,0.1296908352,-0.9172998325,0.1174072757,0.8148839269,0.03516334242,-1.174354605,3.315813024,1.092628257
7521,1.5621552,-3.354587963,-0.07487916285,0.1296908352,-0.9172998325,0.1174072757,0.8148839269,0.03516334242,-1.174354605,3.315813024,1.092628257
7522,1.546785389,-3.340897869,-0.06940088564,0.1268397598,-0.92062154,0.08023637451,0.8223966618,0.03192729859,-1.218495075,3.328811705,1.100260476
7523,1.520613464,-3.37374374,-0.06735500094,0.1364462811,-0.8955821027,0.07312466317,0.8092018309,0.0276961548,-1.207311674,3.304045826,1.145086501
7524,1.475167112,-3.378824307,-0.08782941541,0.1622403658,-0.8789538453,0.06095890582,0.8065458315,0.04348461761,-1.19250092,3.29452888,1.132854071
7525,1.475167112,-3.378824307,-0.08782941541,0.1622403658,-0.8789538453,0.06095890582,0.8065458315,0.04348461761,-1.19250092,3.29452888,1.132854071
7526,1.47047832,-3.3917508,-0.1045704181,0.1826809899,-0.8445295066,0.06303145541,0.7963129985,0.04737241243,-1.188500495,3.275451554,1.170674549
7527,1.428522659,-3.38029843,-0.1348328629,0.1867937417,-0.8351682922,0.07459619275,0.8411990083,0.01913666417,-1.176469902,3.255009281,1.181495707
7528,1.428345255,-3.375974055,-0.1344056749,0.2064086874,-0.8392010681,0.07165934235,0.8570395245,-0.004505028373,-1.212669921,3.228040313,1.172351573
7529,1.43620113,-3.391075824,-0.1138459797,0.1912145211,-0.8515386826,0.05339118058,0.8379961003,-0.002797777465,-1.229348369,3.211289096,1.193298418
7530,1.415408793,-3.368352156,-0.1022362488,0.2018082948,-0.8092253068,0.05605536712,0.8671418371,-0.003834257131,-1.261377693,3.241898727,1.184011414
7531,1.415408793,-3.368352156,-0.1022362488,0.2018082948,-0.8092253068,0.05605536712,0.8671418371,-0.003834257131,-1.261377693,3.241898727,1.184011414
7532,1.415408793,-3.368352156,-0.1022362488,0.2018082948,-0.8092253068,0.05605536712,0.8671418371,-0.003834257131,-1.261377693,3.241898727,1.184011414
7533,1.415408793,-3.368352156,-0.1022362488,0.2018082948,-0.8092253068,0.05605536712,0.8671418371,-0.003834257131,-1.261377693,3.241898727,1.184011414
